Minute,Average of GHI,Average of Temperature
985990,27,22.700000000000003
986000,0,22.5
986010,0,22.3
986020,0,22.200000000000003
986030,0,22
986040,0,21.8
986050,0,21.5
986060,0,21.3
986070,0,21
986080,0,20.8
986090,0,20.5
986100,0,20.3
986110,0,19.8
986120,0,19.400000000000002
986130,0,18.900000000000002
986140,0,18.5
986150,0,18
986160,0,17.6
986170,0,17.3
986180,0,17.1
986190,0,16.8
986200,0,16.6
986210,0,16.3
986220,0,16.1
986230,0,16
986240,0,15.9
986250,0,15.700000000000001
986260,0,15.600000000000001
986270,0,15.5
986280,0,15.4
986290,0,15.4
986300,0,15.3
986310,0,15.3
986320,0,15.200000000000001
986330,0,15.200000000000001
986340,0,15.100000000000001
986350,0,15.100000000000001
986360,0,15.100000000000001
986370,0,15.100000000000001
986380,0,15.100000000000001
986390,0,15.100000000000001
986400,0,15.100000000000001
986410,0,15
986420,0,14.9
986430,0,14.9
986440,0,14.8
986450,0,14.8
986460,0,14.700000000000001
986470,0,14.700000000000001
986480,0,14.600000000000001
986490,0,14.600000000000001
986500,0,14.600000000000001
986510,0,14.5
986520,0,14.5
986530,0,14.5
986540,0,14.4
986550,0,14.4
986560,0,14.4
986570,0,14.3
986580,0,14.3
986590,0,14.3
986600,0,14.200000000000001
986610,0,14.200000000000001
986620,0,14.200000000000001
986630,0,14.100000000000001
986640,0,14.100000000000001
986650,0,14.100000000000001
986660,0,14.100000000000001
986670,0,14
986680,0,14
986690,0,14
986700,0,14
986710,0,14
986720,0,14
986730,0,13.9
986740,0,13.9
986750,0,13.9
986760,0,13.9
986770,0,13.9
986780,0,14
986790,0,14.100000000000001
986800,0,14.100000000000001
986810,0,14.200000000000001
986820,0,14.200000000000001
986830,16,14.8
986840,36,15.3
986850,61,15.8
986860,90,16.400000000000002
986870,121,16.900000000000002
986880,152,17.400000000000002
986890,185,18.1
986900,217,18.8
986910,249,19.400000000000002
986920,281,20.1
986930,312,20.700000000000003
986940,343,21.400000000000002
986950,372,22.3
986960,401,23.1
986970,429,24
986980,457,24.900000000000002
986990,482,25.700000000000003
987000,506,26.6
987010,528,27.3
987020,549,27.900000000000002
987030,568,28.6
987040,585,29.3
987050,601,30
987060,615,30.6
987070,628,31
987080,638,31.400000000000002
987090,647,31.8
987100,655,32.1
987110,660,32.5
987120,663,32.9
987130,665,33.1
987140,664,33.300000000000004
987150,662,33.5
987160,658,33.7
987170,652,33.9
987180,644,34.2
987190,634,34.2
987200,623,34.300000000000004
987210,610,34.300000000000004
987220,594,34.4
987230,578,34.5
987240,559,34.5
987250,539,34.4
987260,518,34.4
987270,495,34.300000000000004
987280,471,34.2
987290,445,34.1
987300,418,34
987310,390,33.4
987320,361,32.800000000000004
987330,331,32.300000000000004
987340,299,31.700000000000003
987350,268,31.1
987360,236,30.5
987370,203,30.5
987380,171,30.5
987390,138,30.5
987400,107,30.5
987410,77,30.5
987420,49,27.1
987430,26,26.900000000000002
987440,0,26.700000000000003
987450,0,26.6
987460,0,26.400000000000002
987470,0,26.200000000000003
987480,0,26
987490,0,25.5
987500,0,25
987510,0,24.5
987520,0,24
987530,0,23.5
987540,0,23
987550,0,22.6
987560,0,22.1
987570,0,21.6
987580,0,21.1
987590,0,20.700000000000003
987600,0,20.200000000000003
987610,0,20
987620,0,19.900000000000002
987630,0,19.700000000000003
987640,0,19.6
987650,0,19.400000000000002
987660,0,19.3
987670,0,19.1
987680,0,19
987690,0,18.900000000000002
987700,0,18.8
987710,0,18.7
987720,0,18.6
987730,0,18.5
987740,0,18.3
987750,0,18.2
987760,0,18.1
987770,0,18
987780,0,17.900000000000002
987790,0,17.8
987800,0,17.7
987810,0,17.6
987820,0,17.6
987830,0,17.5
987840,0,17.400000000000002
987850,0,17.3
987860,0,17.3
987870,0,17.2
987880,0,17.1
987890,0,17.1
987900,0,17
987910,0,16.900000000000002
987920,0,16.900000000000002
987930,0,16.8
987940,0,16.8
987950,0,16.7
987960,0,16.6
987970,0,16.6
987980,0,16.5
987990,0,16.5
988000,0,16.5
988010,0,16.400000000000002
988020,0,16.400000000000002
988030,0,16.3
988040,0,16.3
988050,0,16.2
988060,0,16.1
988070,0,16.1
988080,0,16
988090,0,16
988100,0,15.9
988110,0,15.9
988120,0,15.8
988130,0,15.700000000000001
988140,0,15.700000000000001
988150,0,15.600000000000001
988160,0,15.600000000000001
988170,0,15.5
988180,0,15.5
988190,0,15.4
988200,0,15.4
988210,0,15.4
988220,0,15.5
988230,0,15.5
988240,0,15.600000000000001
988250,0,15.600000000000001
988260,0,15.700000000000001
988270,14,16.400000000000002
988280,32,17.2
988290,56,17.900000000000002
988300,83,18.6
988310,113,19.400000000000002
988320,144,20.1
988330,175,20.8
988340,207,21.5
988350,239,22.200000000000003
988360,270,22.900000000000002
988370,300,23.5
988380,330,24.200000000000003
988390,358,24.8
988400,386,25.400000000000002
988410,413,25.900000000000002
988420,439,26.5
988430,464,27
988440,487,27.6
988450,509,28
988460,530,28.5
988470,549,28.900000000000002
988480,563,29.3
988490,579,29.8
988500,593,30.200000000000003
988510,605,30.5
988520,615,30.8
988530,624,31
988540,630,31.3
988550,636,31.6
988560,639,31.900000000000002
988570,640,32
988580,640,32.2
988590,638,32.300000000000004
988600,636,32.4
988610,630,32.6
988620,622,32.7
988630,613,32.7
988640,601,32.7
988650,588,32.800000000000004
988660,575,32.800000000000004
988670,559,32.800000000000004
988680,541,32.800000000000004
988690,521,32.7
988700,500,32.6
988710,478,32.5
988720,456,32.4
988730,431,32.300000000000004
988740,404,32.300000000000004
988750,376,31.8
988760,321,31.400000000000002
988770,292,31
988780,261,30.5
988790,153,30.1
988800,132,29.700000000000003
988810,167,29.700000000000003
988820,104,29.700000000000003
988830,94,29.700000000000003
988840,100,29.700000000000003
988850,71,29.700000000000003
988860,45,26.6
988870,23,26.6
988880,0,26.5
988890,0,26.5
988900,0,26.400000000000002
988910,0,26.400000000000002
988920,0,26.3
988930,0,26.3
988940,0,26.200000000000003
988950,0,26.1
988960,0,26.1
988970,0,26
988980,0,26
988990,0,25.900000000000002
989000,0,25.700000000000003
989010,0,25.6
989020,0,25.5
989030,0,25.400000000000002
989040,0,25.3
989050,0,25.200000000000003
989060,0,25.1
989070,0,25
989080,0,24.8
989090,0,24.700000000000003
989100,0,24.6
989110,0,24.400000000000002
989120,0,24.1
989130,0,23.900000000000002
989140,0,23.6
989150,0,23.3
989160,0,23.1
989170,0,22.700000000000003
989180,0,22.3
989190,0,22
989200,0,21.6
989210,0,21.200000000000003
989220,0,20.900000000000002
989230,0,20.5
989240,0,20.200000000000003
989250,0,19.8
989260,0,19.400000000000002
989270,0,19.1
989280,0,18.7
989290,0,18.5
989300,0,18.400000000000002
989310,0,18.2
989320,0,18
989330,0,17.900000000000002
989340,0,17.7
989350,0,17.6
989360,0,17.5
989370,0,17.400000000000002
989380,0,17.3
989390,0,17.2
989400,0,17.1
989410,0,17.1
989420,0,17
989430,0,17
989440,0,16.900000000000002
989450,0,16.900000000000002
989460,0,16.8
989470,0,16.7
989480,0,16.7
989490,0,16.6
989500,0,16.6
989510,0,16.5
989520,0,16.5
989530,0,16.400000000000002
989540,0,16.400000000000002
989550,0,16.400000000000002
989560,0,16.3
989570,0,16.3
989580,0,16.2
989590,0,16.2
989600,0,16.1
989610,0,16.1
989620,0,16.1
989630,0,16
989640,0,16
989650,0,16.1
989660,0,16.1
989670,0,16.1
989680,0,16.2
989690,0,16.2
989700,0,16.3
989710,0,17
989720,26,17.7
989730,48,18.400000000000002
989740,73,19.1
989750,101,19.8
989760,130,20.5
989770,160,21.1
989780,190,21.700000000000003
989790,221,22.3
989800,251,22.900000000000002
989810,280,23.5
989820,310,24.1
989830,338,24.6
989840,366,25
989850,392,25.5
989860,417,26
989870,441,26.400000000000002
989880,464,26.900000000000002
989890,484,27.3
989900,504,27.700000000000003
989910,523,28.1
989920,542,28.6
989930,558,29
989940,571,29.400000000000002
989950,584,29.6
989960,594,29.8
989970,603,30.1
989980,606,30.3
989990,611,30.5
990000,614,30.8
990010,616,30.900000000000002
990020,616,31
990030,613,31.1
990040,609,31.200000000000003
990050,603,31.400000000000002
990060,596,31.5
990070,587,31.5
990080,576,31.6
990090,563,31.6
990100,554,31.700000000000003
990110,538,31.700000000000003
990120,520,31.8
990130,501,31.8
990140,481,31.700000000000003
990150,459,31.700000000000003
990160,435,31.6
990170,410,31.5
990180,384,31.5
990190,358,31.200000000000003
990200,330,30.900000000000002
990210,301,30.6
990220,271,30.3
990230,241,30
990240,211,29.700000000000003
990250,181,29.700000000000003
990260,150,29.700000000000003
990270,121,29.700000000000003
990280,92,29.700000000000003
990290,65,29.700000000000003
990300,40,25.700000000000003
990310,20,25.5
990320,0,25.200000000000003
990330,0,25
990340,0,24.8
990350,0,24.6
990360,0,24.400000000000002
990370,0,24.200000000000003
990380,0,24.1
990390,0,24
990400,0,23.900000000000002
990410,0,23.8
990420,0,23.700000000000003
990430,0,23.5
990440,0,23.400000000000002
990450,0,23.3
990460,0,23.1
990470,0,23
990480,0,22.900000000000002
990490,0,22.8
990500,0,22.700000000000003
990510,0,22.700000000000003
990520,0,22.6
990530,0,22.6
990540,0,22.5
990550,0,22.5
990560,0,22.6
990570,0,22.6
990580,0,22.6
990590,0,22.6
990600,0,22.700000000000003
990610,0,22.6
990620,0,22.5
990630,0,22.5
990640,0,22.400000000000002
990650,0,22.3
990660,0,22.3
990670,0,22.200000000000003
990680,0,22.1
990690,0,22
990700,0,21.900000000000002
990710,0,21.8
990720,0,21.700000000000003
990730,0,21.6
990740,0,21.5
990750,0,21.3
990760,0,21.200000000000003
990770,0,21.1
990780,0,21
990790,0,20.8
990800,0,20.6
990810,0,20.400000000000002
990820,0,20.200000000000003
990830,0,20.1
990840,0,19.900000000000002
990850,0,19.700000000000003
990860,0,19.6
990870,0,19.5
990880,0,19.400000000000002
990890,0,19.3
990900,0,19.1
990910,0,19
990920,0,18.900000000000002
990930,0,18.7
990940,0,18.6
990950,0,18.400000000000002
990960,0,18.3
990970,0,18.2
990980,0,18.1
990990,0,17.900000000000002
991000,0,17.8
991010,0,17.7
991020,0,17.6
991030,0,17.5
991040,0,17.3
991050,0,17.2
991060,0,17.1
991070,0,17
991080,0,16.900000000000002
991090,0,16.900000000000002
991100,0,16.8
991110,0,16.8
991120,0,16.7
991130,0,16.7
991140,0,16.7
991150,0,17.2
991160,26,17.7
991170,49,18.2
991180,75,18.7
991190,103,19.200000000000003
991200,133,19.700000000000003
991210,165,20.3
991220,196,20.900000000000002
991230,227,21.5
991240,258,22.1
991250,288,22.700000000000003
991260,318,23.3
991270,347,23.8
991280,375,24.3
991290,402,24.900000000000002
991300,428,25.400000000000002
991310,453,25.900000000000002
991320,476,26.5
991330,498,26.8
991340,518,27.200000000000003
991350,537,27.6
991360,555,27.900000000000002
991370,570,28.3
991380,584,28.6
991390,597,28.8
991400,607,29
991410,616,29.200000000000003
991420,623,29.400000000000002
991430,628,29.6
991440,632,29.8
991450,634,29.900000000000002
991460,633,30
991470,631,30.1
991480,627,30.200000000000003
991490,621,30.3
991500,614,30.400000000000002
991510,604,30.400000000000002
991520,593,30.400000000000002
991530,580,30.5
991540,563,30.5
991550,546,30.5
991560,529,30.6
991570,509,30.5
991580,487,30.400000000000002
991590,464,30.400000000000002
991600,441,30.3
991610,416,30.200000000000003
991620,390,30.1
991630,363,29.8
991640,335,29.5
991650,306,29.200000000000003
991660,276,28.8
991670,246,28.5
991680,215,28.200000000000003
991690,184,28.200000000000003
991700,153,28.200000000000003
991710,88,28.200000000000003
991720,93,28.200000000000003
991730,66,28.200000000000003
991740,41,24.8
991750,20,24.700000000000003
991760,0,24.6
991770,0,24.400000000000002
991780,0,24.3
991790,0,24.200000000000003
991800,0,24
991810,0,24
991820,0,24
991830,0,23.900000000000002
991840,0,23.900000000000002
991850,0,23.900000000000002
991860,0,23.900000000000002
991870,0,23.700000000000003
991880,0,23.6
991890,0,23.400000000000002
991900,0,23.3
991910,0,23.1
991920,0,23
991930,0,22.8
991940,0,22.6
991950,0,22.5
991960,0,22.3
991970,0,22.200000000000003
991980,0,22
991990,0,21.900000000000002
992000,0,21.700000000000003
992010,0,21.5
992020,0,21.400000000000002
992030,0,21.200000000000003
992040,0,21.1
992050,0,20.900000000000002
992060,0,20.700000000000003
992070,0,20.6
992080,0,20.400000000000002
992090,0,20.200000000000003
992100,0,20
992110,0,19.900000000000002
992120,0,19.8
992130,0,19.700000000000003
992140,0,19.5
992150,0,19.400000000000002
992160,0,19.3
992170,0,19.200000000000003
992180,0,19.1
992190,0,19
992200,0,18.900000000000002
992210,0,18.8
992220,0,18.7
992230,0,18.7
992240,0,18.6
992250,0,18.5
992260,0,18.400000000000002
992270,0,18.400000000000002
992280,0,18.3
992290,0,18.2
992300,0,18.2
992310,0,18.2
992320,0,18.2
992330,0,18.1
992340,0,18.1
992350,0,18.1
992360,0,18.1
992370,0,18.1
992380,0,18.1
992390,0,18.1
992400,0,18.1
992410,0,18
992420,0,18
992430,0,18
992440,0,18
992450,0,18
992460,0,17.900000000000002
992470,0,17.900000000000002
992480,0,17.900000000000002
992490,0,17.900000000000002
992500,0,17.900000000000002
992510,0,17.900000000000002
992520,0,17.900000000000002
992530,0,17.900000000000002
992540,0,18
992550,0,18
992560,0,18
992570,0,18.1
992580,0,18.1
992590,0,18.6
992600,24,19.1
992610,27,19.6
992620,39,20.1
992630,98,20.5
992640,127,21
992650,133,21.5
992660,187,22
992670,217,22.400000000000002
992680,247,22.900000000000002
992690,277,23.3
992700,306,23.8
992710,334,24.3
992720,363,24.900000000000002
992730,283,25.400000000000002
992740,415,26
992750,440,26.5
992760,439,27.1
992770,484,27.5
992780,366,27.900000000000002
992790,522,28.3
992800,511,28.700000000000003
992810,547,29.1
992820,430,29.5
992830,573,29.700000000000003
992840,584,30
992850,584,30.200000000000003
992860,600,30.5
992870,607,30.700000000000003
992880,598,30.900000000000002
992890,603,31
992900,612,31.1
992910,610,31.200000000000003
992920,598,31.3
992930,582,31.400000000000002
992940,593,31.5
992950,583,31.5
992960,572,31.6
992970,560,31.6
992980,547,31.6
992990,531,31.6
993000,513,31.6
993010,494,31.5
993020,454,31.400000000000002
993030,452,31.3
993040,429,31.200000000000003
993050,393,31.1
993060,356,31
993070,353,30.6
993080,325,30.3
993090,287,29.900000000000002
993100,246,29.6
993110,237,29.200000000000003
993120,207,28.900000000000002
993130,156,28.900000000000002
993140,147,28.900000000000002
993150,117,28.900000000000002
993160,88,28.900000000000002
993170,62,28.900000000000002
993180,38,25.3
993190,18,25
993200,0,24.8
993210,0,24.6
993220,0,24.400000000000002
993230,0,24.200000000000003
993240,0,24
993250,0,23.900000000000002
993260,0,23.8
993270,0,23.700000000000003
993280,0,23.6
993290,0,23.400000000000002
993300,0,23.3
993310,0,23.200000000000003
993320,0,23.1
993330,0,23
993340,0,22.8
993350,0,22.700000000000003
993360,0,22.6
993370,0,22.400000000000002
993380,0,22.3
993390,0,22.200000000000003
993400,0,22
993410,0,21.900000000000002
993420,0,21.700000000000003
993430,0,21.700000000000003
993440,0,21.6
993450,0,21.5
993460,0,21.400000000000002
993470,0,21.3
993480,0,21.3
993490,0,21.200000000000003
993500,0,21.200000000000003
993510,0,21.1
993520,0,21.1
993530,0,21
993540,0,21
993550,0,20.900000000000002
993560,0,20.8
993570,0,20.8
993580,0,20.700000000000003
993590,0,20.6
993600,0,20.6
993610,0,20.6
993620,0,20.6
993630,0,20.6
993640,0,20.700000000000003
993650,0,20.700000000000003
993660,0,20.700000000000003
993670,0,20.6
993680,0,20.5
993690,0,20.5
993700,0,20.400000000000002
993710,0,20.3
993720,0,20.200000000000003
993730,0,20.1
993740,0,20
993750,0,19.900000000000002
993760,0,19.8
993770,0,19.700000000000003
993780,0,19.6
993790,0,19.5
993800,0,19.400000000000002
993810,0,19.3
993820,0,19.200000000000003
993830,0,19.200000000000003
993840,0,19.1
993850,0,18.900000000000002
993860,0,18.8
993870,0,18.7
993880,0,18.5
993890,0,18.400000000000002
993900,0,18.3
993910,0,18.1
993920,0,18
993930,0,17.8
993940,0,17.6
993950,0,17.5
993960,0,17.3
993970,0,17.3
993980,0,17.2
993990,0,17.2
994000,0,17.2
994010,0,17.1
994020,0,17.1
994030,0,17.6
994040,12,18.2
994050,42,18.7
994060,67,19.3
994070,75,19.8
994080,122,20.400000000000002
994090,152,20.8
994100,182,21.3
994110,212,21.700000000000003
994120,242,22.200000000000003
994130,183,22.6
994140,254,23.1
994150,278,23.6
994160,355,24.200000000000003
994170,278,24.8
994180,406,25.3
994190,431,25.900000000000002
994200,390,26.400000000000002
994210,450,26.8
994220,495,27.200000000000003
994230,463,27.6
994240,534,28
994250,550,28.400000000000002
994260,521,28.700000000000003
994270,506,29
994280,442,29.200000000000003
994290,571,29.400000000000002
994300,553,29.6
994310,568,29.900000000000002
994320,552,30.1
994330,489,30.1
994340,564,30.200000000000003
994350,567,30.3
994360,570,30.3
994370,542,30.400000000000002
994380,524,30.5
994390,534,30.5
994400,542,30.400000000000002
994410,525,30.400000000000002
994420,516,30.400000000000002
994430,493,30.400000000000002
994440,359,30.400000000000002
994450,323,30.3
994460,320,30.200000000000003
994470,289,30
994480,402,29.900000000000002
994490,370,29.8
994500,355,29.700000000000003
994510,337,29.400000000000002
994520,324,29.1
994530,295,28.900000000000002
994540,239,28.6
994550,220,28.3
994560,206,28.1
994570,155,28.1
994580,130,28.1
994590,84,28.1
994600,64,28.1
994610,46,28.1
994620,24,24.5
994630,12,24.3
994640,0,24.1
994650,0,23.8
994660,0,23.6
994670,0,23.400000000000002
994680,0,23.1
994690,0,23
994700,0,22.900000000000002
994710,0,22.8
994720,0,22.700000000000003
994730,0,22.6
994740,0,22.5
994750,0,22.400000000000002
994760,0,22.3
994770,0,22.200000000000003
994780,0,22.1
994790,0,22
994800,0,21.900000000000002
994810,0,21.8
994820,0,21.700000000000003
994830,0,21.6
994840,0,21.5
994850,0,21.400000000000002
994860,0,21.3
994870,0,21.3
994880,0,21.200000000000003
994890,0,21.200000000000003
994900,0,21.1
994910,0,21
994920,0,21
994930,0,20.900000000000002
994940,0,20.8
994950,0,20.8
994960,0,20.700000000000003
994970,0,20.700000000000003
994980,0,20.6
994990,0,20.5
995000,0,20.400000000000002
995010,0,20.3
995020,0,20.1
995030,0,20
995040,0,19.900000000000002
995050,0,19.8
995060,0,19.700000000000003
995070,0,19.5
995080,0,19.400000000000002
995090,0,19.3
995100,0,19.200000000000003
995110,0,19
995120,0,18.900000000000002
995130,0,18.8
995140,0,18.7
995150,0,18.6
995160,0,18.5
995170,0,18.3
995180,0,18.2
995190,0,18.1
995200,0,17.900000000000002
995210,0,17.8
995220,0,17.7
995230,0,17.6
995240,0,17.400000000000002
995250,0,17.3
995260,0,17.2
995270,0,17.1
995280,0,17
995290,0,16.900000000000002
995300,0,16.900000000000002
995310,0,16.8
995320,0,16.8
995330,0,16.8
995340,0,16.7
995350,0,16.7
995360,0,16.7
995370,0,16.6
995380,0,16.6
995390,0,16.6
995400,0,16.5
995410,0,16.6
995420,0,16.6
995430,0,16.7
995440,0,16.7
995450,0,16.7
995460,0,16.8
995470,0,17.1
995480,10,17.5
995490,41,17.8
995500,65,18.1
995510,92,18.5
995520,121,18.8
995530,151,19.200000000000003
995540,181,19.5
995550,211,19.8
995560,196,20.200000000000003
995570,272,20.5
995580,301,20.900000000000002
995590,329,21.3
995600,357,21.6
995610,287,22
995620,293,22.400000000000002
995630,414,22.8
995640,456,23.200000000000003
995650,451,23.6
995660,498,24
995670,388,24.400000000000002
995680,504,24.8
995690,546,25.200000000000003
995700,560,25.6
995710,543,25.900000000000002
995720,551,26.200000000000003
995730,500,26.6
995740,452,26.900000000000002
995750,434,27.200000000000003
995760,514,27.5
995770,511,27.6
995780,529,27.8
995790,583,27.900000000000002
995800,600,28.1
995810,580,28.200000000000003
995820,570,28.3
995830,412,28.400000000000002
995840,567,28.400000000000002
995850,381,28.400000000000002
995860,515,28.400000000000002
995870,359,28.400000000000002
995880,478,28.5
995890,345,28.400000000000002
995900,467,28.3
995910,297,28.200000000000003
995920,403,28.1
995930,398,28.1
995940,353,28
995950,333,27.6
995960,319,27.3
995970,274,27
995980,241,26.6
995990,232,26.3
996000,191,26
996010,162,26
996020,125,26
996030,95,26
996040,60,26
996050,40,26
996060,28,22.900000000000002
996070,12,22.700000000000003
996080,0,22.5
996090,0,22.3
996100,0,22.1
996110,0,21.900000000000002
996120,0,21.700000000000003
996130,0,21.6
996140,0,21.5
996150,0,21.400000000000002
996160,0,21.3
996170,0,21.3
996180,0,21.200000000000003
996190,0,21.200000000000003
996200,0,21.200000000000003
996210,0,21.200000000000003
996220,0,21.1
996230,0,21.1
996240,0,21.1
996250,0,21.1
996260,0,21.200000000000003
996270,0,21.200000000000003
996280,0,21.200000000000003
996290,0,21.200000000000003
996300,0,21.200000000000003
996310,0,21.1
996320,0,21
996330,0,20.8
996340,0,20.700000000000003
996350,0,20.6
996360,0,20.400000000000002
996370,0,20.200000000000003
996380,0,20
996390,0,19.8
996400,0,19.700000000000003
996410,0,19.5
996420,0,19.3
996430,0,19.1
996440,0,18.900000000000002
996450,0,18.7
996460,0,18.5
996470,0,18.3
996480,0,18.1
996490,0,17.900000000000002
996500,0,17.7
996510,0,17.5
996520,0,17.3
996530,0,17.1
996540,0,17
996550,0,16.8
996560,0,16.7
996570,0,16.5
996580,0,16.400000000000002
996590,0,16.2
996600,0,16.1
996610,0,16
996620,0,15.9
996630,0,15.8
996640,0,15.700000000000001
996650,0,15.5
996660,0,15.4
996670,0,15.3
996680,0,15.3
996690,0,15.200000000000001
996700,0,15.100000000000001
996710,0,15
996720,0,14.9
996730,0,14.9
996740,0,14.8
996750,0,14.8
996760,0,14.700000000000001
996770,0,14.700000000000001
996780,0,14.600000000000001
996790,0,14.600000000000001
996800,0,14.600000000000001
996810,0,14.5
996820,0,14.5
996830,0,14.5
996840,0,14.5
996850,0,14.5
996860,0,14.5
996870,0,14.5
996880,0,14.5
996890,0,14.5
996900,0,14.5
996910,0,14.9
996920,10,15.4
996930,23,15.8
996940,47,16.2
996950,62,16.6
996960,104,17.1
996970,99,17.5
996980,167,17.900000000000002
996990,201,18.400000000000002
997000,229,18.8
997010,237,19.200000000000003
997020,283,19.700000000000003
997030,332,20.200000000000003
997040,234,20.6
997050,207,21.1
997060,193,21.6
997070,257,22
997080,249,22.5
997090,287,22.900000000000002
997100,300,23.3
997110,525,23.700000000000003
997120,446,24.1
997130,560,24.5
997140,574,24.900000000000002
997150,443,25.1
997160,576,25.3
997170,609,25.5
997180,616,25.700000000000003
997190,622,25.900000000000002
997200,625,26.1
997210,627,26.200000000000003
997220,578,26.3
997230,412,26.400000000000002
997240,488,26.5
997250,587,26.6
997260,575,26.700000000000003
997270,586,26.700000000000003
997280,581,26.700000000000003
997290,564,26.700000000000003
997300,563,26.700000000000003
997310,550,26.700000000000003
997320,532,26.700000000000003
997330,513,26.6
997340,492,26.5
997350,469,26.5
997360,445,26.400000000000002
997370,420,26.3
997380,394,26.200000000000003
997390,367,25.900000000000002
997400,338,25.700000000000003
997410,308,25.400000000000002
997420,278,25.200000000000003
997430,245,24.900000000000002
997440,214,24.700000000000003
997450,182,24.700000000000003
997460,151,24.700000000000003
997470,120,24.700000000000003
997480,91,24.700000000000003
997490,63,24.700000000000003
997500,38,19.900000000000002
997510,18,19.5
997520,0,19.200000000000003
997530,0,18.900000000000002
997540,0,18.6
997550,0,18.2
997560,0,17.900000000000002
997570,0,17.7
997580,0,17.5
997590,0,17.3
997600,0,17.1
997610,0,17
997620,0,16.8
997630,0,16.6
997640,0,16.400000000000002
997650,0,16.2
997660,0,16.1
997670,0,15.9
997680,0,15.700000000000001
997690,0,15.600000000000001
997700,0,15.4
997710,0,15.3
997720,0,15.200000000000001
997730,0,15
997740,0,14.9
997750,0,14.700000000000001
997760,0,14.600000000000001
997770,0,14.5
997780,0,14.3
997790,0,14.200000000000001
997800,0,14.100000000000001
997810,0,14
997820,0,13.8
997830,0,13.700000000000001
997840,0,13.600000000000001
997850,0,13.5
997860,0,13.4
997870,0,13.3
997880,0,13.200000000000001
997890,0,13.100000000000001
997900,0,12.9
997910,0,12.8
997920,0,12.700000000000001
997930,0,12.600000000000001
997940,0,12.5
997950,0,12.4
997960,0,12.200000000000001
997970,0,12.100000000000001
997980,0,12
997990,0,11.9
998000,0,11.8
998010,0,11.600000000000001
998020,0,11.5
998030,0,11.4
998040,0,11.3
998050,0,11.200000000000001
998060,0,11.100000000000001
998070,0,11.100000000000001
998080,0,11
998090,0,10.9
998100,0,10.8
998110,0,10.8
998120,0,10.700000000000001
998130,0,10.700000000000001
998140,0,10.700000000000001
998150,0,10.600000000000001
998160,0,10.600000000000001
998170,0,10.600000000000001
998180,0,10.600000000000001
998190,0,10.600000000000001
998200,0,10.600000000000001
998210,0,10.600000000000001
998220,0,10.600000000000001
998230,0,10.600000000000001
998240,0,10.600000000000001
998250,0,10.600000000000001
998260,0,10.600000000000001
998270,0,10.600000000000001
998280,0,10.600000000000001
998290,0,10.700000000000001
998300,0,10.700000000000001
998310,0,10.8
998320,0,10.8
998330,0,10.9
998340,0,10.9
998350,0,11.3
998360,19,11.700000000000001
998370,39,12.100000000000001
998380,65,12.5
998390,94,12.9
998400,124,13.3
998410,155,13.8
998420,187,14.4
998430,218,14.9
998440,250,15.4
998450,281,15.9
998460,311,16.5
998470,341,17
998480,369,17.5
998490,397,18
998500,424,18.5
998510,449,19
998520,473,19.5
998530,496,19.700000000000003
998540,517,20
998550,536,20.3
998560,553,20.6
998570,569,20.8
998580,584,21.1
998590,597,21.3
998600,608,21.400000000000002
998610,617,21.6
998620,625,21.700000000000003
998630,630,21.900000000000002
998640,634,22
998650,636,22.1
998660,636,22.200000000000003
998670,634,22.200000000000003
998680,630,22.3
998690,625,22.400000000000002
998700,617,22.5
998710,608,22.5
998720,597,22.5
998730,584,22.5
998740,569,22.5
998750,553,22.5
998760,535,22.5
998770,516,22.400000000000002
998780,495,22.400000000000002
998790,473,22.3
998800,449,22.200000000000003
998810,424,22.200000000000003
998820,397,22.1
998830,370,21.900000000000002
998840,344,21.6
998850,314,21.400000000000002
998860,284,21.200000000000003
998870,253,20.900000000000002
998880,221,20.700000000000003
998890,189,20.700000000000003
998900,157,20.700000000000003
998910,126,20.700000000000003
998920,95,20.700000000000003
998930,66,20.700000000000003
998940,40,16.7
998950,19,16.5
998960,0,16.3
998970,0,16
998980,0,15.8
998990,0,15.600000000000001
999000,0,15.4
999010,0,15.4
999020,0,15.5
999030,0,15.5
999040,0,15.5
999050,0,15.5
999060,0,15.5
999070,0,15.5
999080,0,15.5
999090,0,15.5
999100,0,15.5
999110,0,15.5
999120,0,15.5
999130,0,15.4
999140,0,15.4
999150,0,15.4
999160,0,15.3
999170,0,15.3
999180,0,15.3
999190,0,15.100000000000001
999200,0,14.9
999210,0,14.700000000000001
999220,0,14.5
999230,0,14.3
999240,0,14.100000000000001
999250,0,13.9
999260,0,13.600000000000001
999270,0,13.4
999280,0,13.100000000000001
999290,0,12.9
999300,0,12.600000000000001
999310,0,12.4
999320,0,12.200000000000001
999330,0,11.9
999340,0,11.700000000000001
999350,0,11.5
999360,0,11.3
999370,0,11.100000000000001
999380,0,10.9
999390,0,10.8
999400,0,10.600000000000001
999410,0,10.4
999420,0,10.3
999430,0,10.200000000000001
999440,0,10
999450,0,9.9
999460,0,9.8
999470,0,9.700000000000001
999480,0,9.5
999490,0,9.4
999500,0,9.3
999510,0,9.200000000000001
999520,0,9.1
999530,0,9
999540,0,8.9
999550,0,8.8
999560,0,8.700000000000001
999570,0,8.6
999580,0,8.5
999590,0,8.4
999600,0,8.3
999610,0,8.200000000000001
